numOfLayer;numOnLayer;t;x;u;c;u+c;u-c;
1;15163;0;152.62;0;1;1;-1;
1;15164;0;152.63;0;1;1;-1;
1;15165;0;152.64;0;1;1;-1;
1;15166;0;152.65;0;1;1;-1;
1;15167;0;152.66;0;1;1;-1;
1;15168;0;152.67;0;1;1;-1;
1;15169;0;152.68;0;1;1;-1;
1;15170;0;152.69;0;1;1;-1;
1;15171;0;152.7;0;1;1;-1;
1;15172;0;152.71;0;1;1;-1;
1;15173;0;152.72;0;1;1;-1;
1;15174;0;152.73;0;1;1;-1;
1;15175;0;152.74;0;1;1;-1;
1;15176;0;152.75;0;1;1;-1;
1;15177;0;152.76;0;1;1;-1;
1;15178;0;152.77;0;1;1;-1;
1;15179;0;152.78;0;1;1;-1;
1;15180;0;152.79;0;1;1;-1;
1;15181;0;152.8;0;1;1;-1;
1;15182;0;152.81;0;1;1;-1;
1;15183;0;152.82;0;1;1;-1;
1;15184;0;152.83;0;1;1;-1;
1;15185;0;152.84;0;1;1;-1;
1;15186;0;152.85;0;1;1;-1;
1;15187;0;152.86;0;1;1;-1;
1;15188;0;152.87;0;1;1;-1;
1;15189;0;152.88;0;1;1;-1;
1;15190;0;152.89;0;1;1;-1;
1;15191;0;152.9;0;1;1;-1;
1;15192;0;152.91;0;1;1;-1;
1;15193;0;152.92;0;1;1;-1;
1;15194;0;152.93;0;1;1;-1;
1;15195;0;152.94;0;1;1;-1;
1;15196;0;152.95;0;1;1;-1;
1;15197;0;152.96;0;1;1;-1;
1;15198;0;152.97;0;1;1;-1;
1;15199;0;152.98;0;1;1;-1;
1;15200;0;152.99;0;1;1;-1;
1;15201;0;153;0;1;1;-1;
1;15202;0;153.01;0;1;1;-1;
1;15203;0;153.02;0;1;1;-1;
1;15204;0;153.03;0;1;1;-1;
1;15205;0;153.04;0;1;1;-1;
1;15206;0;153.05;0;1;1;-1;
1;15207;0;153.06;0;1;1;-1;
1;15208;0;153.07;0;1;1;-1;
1;15209;0;153.079;0;1;1;-1;
1;15210;0;153.089;0;1;1;-1;
1;15211;0;153.099;0;1;1;-1;
1;15212;0;153.109;0;1;1;-1;
1;15213;0;153.119;0;1;1;-1;
1;15214;0;153.129;0;1;1;-1;
1;15215;0;153.139;0;1;1;-1;
1;15216;0;153.149;0;1;1;-1;
1;15217;0;153.159;0;1;1;-1;
1;15218;0;153.169;0;1;1;-1;
1;15219;0;153.179;0;1;1;-1;
1;15220;0;153.189;0;1;1;-1;
1;15221;0;153.199;0;1;1;-1;
1;15222;0;153.209;0;1;1;-1;
1;15223;0;153.219;0;1;1;-1;
1;15224;0;153.229;0;1;1;-1;
1;15225;0;153.239;0;1;1;-1;
1;15226;0;153.249;0;1;1;-1;
1;15227;0;153.259;0;1;1;-1;
1;15228;0;153.269;0;1;1;-1;
1;15229;0;153.279;0;1;1;-1;
1;15230;0;153.289;0;1;1;-1;
1;15231;0;153.299;0;1;1;-1;
1;15232;0;153.309;0;1;1;-1;
1;15233;0;153.319;0;1;1;-1;
1;15234;0;153.329;0;1;1;-1;
1;15235;0;153.339;0;1;1;-1;
1;15236;0;153.349;0;1;1;-1;
1;15237;0;153.359;0;1;1;-1;
1;15238;0;153.369;0;1;1;-1;
1;15239;0;153.379;0;1;1;-1;
1;15240;0;153.389;0;1;1;-1;
1;15241;0;153.399;0;1;1;-1;
1;15242;0;153.409;0;1;1;-1;
1;15243;0;153.419;0;1;1;-1;
1;15244;0;153.429;0;1;1;-1;
1;15245;0;153.439;0;1;1;-1;
1;15246;0;153.449;0;1;1;-1;
1;15247;0;153.459;0;1;1;-1;
1;15248;0;153.469;0;1;1;-1;
1;15249;0;153.479;0;1;1;-1;
1;15250;0;153.489;0;1;1;-1;
1;15251;0;153.499;0;1;1;-1;
1;15252;0;153.509;0;1;1;-1;
1;15253;0;153.519;0;1;1;-1;
1;15254;0;153.529;0;1;1;-1;
1;15255;0;153.539;0;1;1;-1;
1;15256;0;153.549;0;1;1;-1;
1;15257;0;153.559;0;1;1;-1;
1;15258;0;153.569;0;1;1;-1;
1;15259;0;153.579;0;1;1;-1;
1;15260;0;153.589;0;1;1;-1;
1;15261;0;153.599;0;1;1;-1;
1;15262;0;153.609;0;1;1;-1;
1;15263;0;153.619;0;1;1;-1;
1;15264;0;153.629;0;1;1;-1;
1;15265;0;153.639;0;1;1;-1;
1;15266;0;153.649;0;1;1;-1;
1;15267;0;153.659;0;1;1;-1;
1;15268;0;153.669;0;1;1;-1;
1;15269;0;153.679;0;1;1;-1;
1;15270;0;153.689;0;1;1;-1;
1;15271;0;153.699;0;1;1;-1;
1;15272;0;153.709;0;1;1;-1;
1;15273;0;153.719;0;1;1;-1;
1;15274;0;153.729;0;1;1;-1;
1;15275;0;153.739;0;1;1;-1;
1;15276;0;153.749;0;1;1;-1;
1;15277;0;153.759;0;1;1;-1;
1;15278;0;153.769;0;1;1;-1;
1;15279;0;153.779;0;1;1;-1;
1;15280;0;153.789;0;1;1;-1;
1;15281;0;153.799;0;1;1;-1;
1;15282;0;153.809;0;1;1;-1;
1;15283;0;153.819;0;1;1;-1;
1;15284;0;153.829;0;1;1;-1;
1;15285;0;153.839;0;1;1;-1;
1;15286;0;153.849;0;1;1;-1;
1;15287;0;153.859;0;1;1;-1;
1;15288;0;153.869;0;1;1;-1;
1;15289;0;153.879;0;1;1;-1;
1;15290;0;153.889;0;1;1;-1;
1;15291;0;153.899;0;1;1;-1;
1;15292;0;153.909;0;1;1;-1;
1;15293;0;153.919;0;1;1;-1;
1;15294;0;153.929;0;1;1;-1;
1;15295;0;153.939;0;1;1;-1;
1;15296;0;153.949;0;1;1;-1;
1;15297;0;153.959;0;1;1;-1;
1;15298;0;153.969;0;1;1;-1;
1;15299;0;153.979;0;1;1;-1;
1;15300;0;153.989;0;1;1;-1;
1;15301;0;153.999;0;1;1;-1;
1;15302;0;154.009;0;1;1;-1;
1;15303;0;154.019;0;1;1;-1;
1;15304;0;154.029;0;1;1;-1;
1;15305;0;154.039;0;1;1;-1;
1;15306;0;154.049;0;1;1;-1;
1;15307;0;154.059;0;1;1;-1;
1;15308;0;154.069;0;1;1;-1;
1;15309;0;154.079;0;1;1;-1;
1;15310;0;154.089;0;1;1;-1;
1;15311;0;154.099;0;1;1;-1;
1;15312;0;154.109;0;1;1;-1;
1;15313;0;154.119;0;1;1;-1;
1;15314;0;154.129;0;1;1;-1;
1;15315;0;154.139;0;1;1;-1;
1;15316;0;154.149;0;1;1;-1;
1;15317;0;154.159;0;1;1;-1;
1;15318;0;154.169;0;1;1;-1;
1;15319;0;154.179;0;1;1;-1;
1;15320;0;154.189;0;1;1;-1;
1;15321;0;154.199;0;1;1;-1;
1;15322;0;154.209;0;1;1;-1;
1;15323;0;154.219;0;1;1;-1;
1;15324;0;154.229;0;1;1;-1;
1;15325;0;154.239;0;1;1;-1;
1;15326;0;154.249;0;1;1;-1;
1;15327;0;154.259;0;1;1;-1;
1;15328;0;154.269;0;1;1;-1;
1;15329;0;154.279;0;1;1;-1;
1;15330;0;154.289;0;1;1;-1;
1;15331;0;154.299;0;1;1;-1;
1;15332;0;154.309;0;1;1;-1;
1;15333;0;154.319;0;1;1;-1;
1;15334;0;154.329;0;1;1;-1;
1;15335;0;154.339;0;1;1;-1;
1;15336;0;154.349;0;1;1;-1;
1;15337;0;154.359;0;1;1;-1;
1;15338;0;154.369;0;1;1;-1;
1;15339;0;154.379;0;1;1;-1;
1;15340;0;154.389;0;1;1;-1;
1;15341;0;154.399;0;1;1;-1;
1;15342;0;154.409;0;1;1;-1;
1;15343;0;154.419;0;1;1;-1;
1;15344;0;154.429;0;1;1;-1;
1;15345;0;154.439;0;1;1;-1;
1;15346;0;154.449;0;1;1;-1;
1;15347;0;154.459;0;1;1;-1;
1;15348;0;154.469;0;1;1;-1;
1;15349;0;154.479;0;1;1;-1;
1;15350;0;154.489;0;1;1;-1;
1;15351;0;154.499;0;1;1;-1;
1;15352;0;154.509;0;1;1;-1;
1;15353;0;154.519;0;1;1;-1;
1;15354;0;154.529;0;1;1;-1;
1;15355;0;154.539;0;1;1;-1;
1;15356;0;154.549;0;1;1;-1;
1;15357;0;154.559;0;1;1;-1;
1;15358;0;154.569;0;1;1;-1;
1;15359;0;154.579;0;1;1;-1;
1;15360;0;154.589;0;1;1;-1;
1;15361;0;154.599;0;1;1;-1;
1;15362;0;154.609;0;1;1;-1;
1;15363;0;154.619;0;1;1;-1;
1;15364;0;154.629;0;1;1;-1;
1;15365;0;154.639;0;1;1;-1;
1;15366;0;154.649;0;1;1;-1;
1;15367;0;154.659;0;1;1;-1;
1;15368;0;154.669;0;1;1;-1;
1;15369;0;154.679;0;1;1;-1;
1;15370;0;154.689;0;1;1;-1;
1;15371;0;154.699;0;1;1;-1;
1;15372;0;154.709;0;1;1;-1;
1;15373;0;154.719;0;1;1;-1;
1;15374;0;154.729;0;1;1;-1;
1;15375;0;154.739;0;1;1;-1;
1;15376;0;154.749;0;1;1;-1;
1;15377;0;154.759;0;1;1;-1;
1;15378;0;154.769;0;1;1;-1;
1;15379;0;154.779;0;1;1;-1;
1;15380;0;154.789;0;1;1;-1;
1;15381;0;154.799;0;1;1;-1;
1;15382;0;154.809;0;1;1;-1;
1;15383;0;154.819;0;1;1;-1;
1;15384;0;154.829;0;1;1;-1;
1;15385;0;154.839;0;1;1;-1;
1;15386;0;154.849;0;1;1;-1;
1;15387;0;154.859;0;1;1;-1;
1;15388;0;154.869;0;1;1;-1;
1;15389;0;154.879;0;1;1;-1;
1;15390;0;154.888;0;1;1;-1;
1;15391;0;154.898;0;1;1;-1;
1;15392;0;154.908;0;1;1;-1;
1;15393;0;154.918;0;1;1;-1;
1;15394;0;154.928;0;1;1;-1;
1;15395;0;154.938;0;1;1;-1;
1;15396;0;154.948;0;1;1;-1;
1;15397;0;154.958;0;1;1;-1;
1;15398;0;154.968;0;1;1;-1;
1;15399;0;154.978;0;1;1;-1;
1;15400;0;154.988;0;1;1;-1;
1;15401;0;154.998;0;1;1;-1;
1;15402;0;155.008;0;1;1;-1;
1;15403;0;155.018;0;1;1;-1;
1;15404;0;155.028;0;1;1;-1;
1;15405;0;155.038;0;1;1;-1;
1;15406;0;155.048;0;1;1;-1;
1;15407;0;155.058;0;1;1;-1;
1;15408;0;155.068;0;1;1;-1;
1;15409;0;155.078;0;1;1;-1;
1;15410;0;155.088;0;1;1;-1;
1;15411;0;155.098;0;1;1;-1;
1;15412;0;155.108;0;1;1;-1;
1;15413;0;155.118;0;1;1;-1;
1;15414;0;155.128;0;1;1;-1;
1;15415;0;155.138;0;1;1;-1;
1;15416;0;155.148;0;1;1;-1;
1;15417;0;155.158;0;1;1;-1;
1;15418;0;155.168;0;1;1;-1;
1;15419;0;155.178;0;1;1;-1;
1;15420;0;155.188;0;1;1;-1;
1;15421;0;155.198;0;1;1;-1;
1;15422;0;155.208;0;1;1;-1;
1;15423;0;155.218;0;1;1;-1;
1;15424;0;155.228;0;1;1;-1;
1;15425;0;155.238;0;1;1;-1;
1;15426;0;155.248;0;1;1;-1;
1;15427;0;155.258;0;1;1;-1;
1;15428;0;155.268;0;1;1;-1;
1;15429;0;155.278;0;1;1;-1;
1;15430;0;155.288;0;1;1;-1;
1;15431;0;155.298;0;1;1;-1;
1;15432;0;155.308;0;1;1;-1;
1;15433;0;155.318;0;1;1;-1;
1;15434;0;155.328;0;1;1;-1;
1;15435;0;155.338;0;1;1;-1;
1;15436;0;155.348;0;1;1;-1;
1;15437;0;155.358;0;1;1;-1;
1;15438;0;155.368;0;1;1;-1;
1;15439;0;155.378;0;1;1;-1;
1;15440;0;155.388;0;1;1;-1;
1;15441;0;155.398;0;1;1;-1;
1;15442;0;155.408;0;1;1;-1;
1;15443;0;155.418;0;1;1;-1;
1;15444;0;155.428;0;1;1;-1;
1;15445;0;155.438;0;1;1;-1;
1;15446;0;155.448;0;1;1;-1;
1;15447;0;155.458;0;1;1;-1;
1;15448;0;155.468;0;1;1;-1;
1;15449;0;155.478;0;1;1;-1;
1;15450;0;155.488;0;1;1;-1;
1;15451;0;155.498;0;1;1;-1;
1;15452;0;155.508;0;1;1;-1;
1;15453;0;155.518;0;1;1;-1;
1;15454;0;155.528;0;1;1;-1;
1;15455;0;155.538;0;1;1;-1;
1;15456;0;155.548;0;1;1;-1;
1;15457;0;155.558;0;1;1;-1;
1;15458;0;155.568;0;1;1;-1;
1;15459;0;155.578;0;1;1;-1;
1;15460;0;155.588;0;1;1;-1;
1;15461;0;155.598;0;1;1;-1;
1;15462;0;155.608;0;1;1;-1;
1;15463;0;155.618;0;1;1;-1;
1;15464;0;155.628;0;1;1;-1;
1;15465;0;155.638;0;1;1;-1;
1;15466;0;155.648;0;1;1;-1;
1;15467;0;155.658;0;1;1;-1;
1;15468;0;155.668;0;1;1;-1;
1;15469;0;155.678;0;1;1;-1;
1;15470;0;155.688;0;1;1;-1;
1;15471;0;155.698;0;1;1;-1;
1;15472;0;155.708;0;1;1;-1;
1;15473;0;155.718;0;1;1;-1;
1;15474;0;155.728;0;1;1;-1;
1;15475;0;155.738;0;1;1;-1;
1;15476;0;155.748;0;1;1;-1;
1;15477;0;155.758;0;1;1;-1;
1;15478;0;155.768;0;1;1;-1;
1;15479;0;155.778;0;1;1;-1;
1;15480;0;155.788;0;1;1;-1;
1;15481;0;155.798;0;1;1;-1;
1;15482;0;155.808;0;1;1;-1;
1;15483;0;155.818;0;1;1;-1;
1;15484;0;155.828;0;1;1;-1;
1;15485;0;155.838;0;1;1;-1;
1;15486;0;155.848;0;1;1;-1;
1;15487;0;155.858;0;1;1;-1;
1;15488;0;155.868;0;1;1;-1;
1;15489;0;155.878;0;1;1;-1;
1;15490;0;155.888;0;1;1;-1;
1;15491;0;155.898;0;1;1;-1;
1;15492;0;155.908;0;1;1;-1;
1;15493;0;155.918;0;1;1;-1;
1;15494;0;155.928;0;1;1;-1;
1;15495;0;155.938;0;1;1;-1;
1;15496;0;155.948;0;1;1;-1;
1;15497;0;155.958;0;1;1;-1;
1;15498;0;155.968;0;1;1;-1;
1;15499;0;155.978;0;1;1;-1;
1;15500;0;155.988;0;1;1;-1;
1;15501;0;155.998;0;1;1;-1;
1;15502;0;156.008;0;1;1;-1;
1;15503;0;156.018;0;1;1;-1;
1;15504;0;156.028;0;1;1;-1;
1;15505;0;156.038;0;1;1;-1;
1;15506;0;156.048;0;1;1;-1;
1;15507;0;156.058;0;1;1;-1;
1;15508;0;156.068;0;1;1;-1;
1;15509;0;156.078;0;1;1;-1;
1;15510;0;156.088;0;1;1;-1;
1;15511;0;156.098;0;1;1;-1;
1;15512;0;156.108;0;1;1;-1;
1;15513;0;156.118;0;1;1;-1;
1;15514;0;156.128;0;1;1;-1;
1;15515;0;156.138;0;1;1;-1;
1;15516;0;156.148;0;1;1;-1;
1;15517;0;156.158;0;1;1;-1;
1;15518;0;156.168;0;1;1;-1;
1;15519;0;156.178;0;1;1;-1;
1;15520;0;156.188;0;1;1;-1;
1;15521;0;156.198;0;1;1;-1;
1;15522;0;156.208;0;1;1;-1;
1;15523;0;156.218;0;1;1;-1;
1;15524;0;156.228;0;1;1;-1;
1;15525;0;156.238;0;1;1;-1;
1;15526;0;156.248;0;1;1;-1;
1;15527;0;156.258;0;1;1;-1;
1;15528;0;156.268;0;1;1;-1;
1;15529;0;156.278;0;1;1;-1;
1;15530;0;156.288;0;1;1;-1;
1;15531;0;156.298;0;1;1;-1;
1;15532;0;156.308;0;1;1;-1;
1;15533;0;156.318;0;1;1;-1;
1;15534;0;156.328;0;1;1;-1;
1;15535;0;156.338;0;1;1;-1;
1;15536;0;156.348;0;1;1;-1;
1;15537;0;156.358;0;1;1;-1;
1;15538;0;156.368;0;1;1;-1;
1;15539;0;156.378;0;1;1;-1;
1;15540;0;156.388;0;1;1;-1;
1;15541;0;156.398;0;1;1;-1;
1;15542;0;156.408;0;1;1;-1;
1;15543;0;156.418;0;1;1;-1;
1;15544;0;156.428;0;1;1;-1;
1;15545;0;156.438;0;1;1;-1;
1;15546;0;156.448;0;1;1;-1;
1;15547;0;156.458;0;1;1;-1;
1;15548;0;156.468;0;1;1;-1;
1;15549;0;156.478;0;1;1;-1;
1;15550;0;156.488;0;1;1;-1;
1;15551;0;156.498;0;1;1;-1;
1;15552;0;156.508;0;1;1;-1;
1;15553;0;156.518;0;1;1;-1;
1;15554;0;156.528;0;1;1;-1;
1;15555;0;156.538;0;1;1;-1;
1;15556;0;156.548;0;1;1;-1;
1;15557;0;156.558;0;1;1;-1;
1;15558;0;156.568;0;1;1;-1;
1;15559;0;156.578;0;1;1;-1;
1;15560;0;156.588;0;1;1;-1;
1;15561;0;156.598;0;1;1;-1;
1;15562;0;156.608;0;1;1;-1;
1;15563;0;156.618;0;1;1;-1;
1;15564;0;156.628;0;1;1;-1;
1;15565;0;156.638;0;1;1;-1;
1;15566;0;156.648;0;1;1;-1;
1;15567;0;156.658;0;1;1;-1;
1;15568;0;156.668;0;1;1;-1;
1;15569;0;156.678;0;1;1;-1;
1;15570;0;156.688;0;1;1;-1;
1;15571;0;156.697;0;1;1;-1;
1;15572;0;156.707;0;1;1;-1;
1;15573;0;156.717;0;1;1;-1;
1;15574;0;156.727;0;1;1;-1;
1;15575;0;156.737;0;1;1;-1;
1;15576;0;156.747;0;1;1;-1;
1;15577;0;156.757;0;1;1;-1;
1;15578;0;156.767;0;1;1;-1;
1;15579;0;156.777;0;1;1;-1;
1;15580;0;156.787;0;1;1;-1;
1;15581;0;156.797;0;1;1;-1;
1;15582;0;156.807;0;1;1;-1;
1;15583;0;156.817;0;1;1;-1;
1;15584;0;156.827;0;1;1;-1;
1;15585;0;156.837;0;1;1;-1;
1;15586;0;156.847;0;1;1;-1;
1;15587;0;156.857;0;1;1;-1;
1;15588;0;156.867;0;1;1;-1;
1;15589;0;156.877;0;1;1;-1;
1;15590;0;156.887;0;1;1;-1;
1;15591;0;156.897;0;1;1;-1;
1;15592;0;156.907;0;1;1;-1;
1;15593;0;156.917;0;1;1;-1;
1;15594;0;156.927;0;1;1;-1;
1;15595;0;156.937;0;1;1;-1;
1;15596;0;156.947;0;1;1;-1;
1;15597;0;156.957;0;1;1;-1;
1;15598;0;156.967;0;1;1;-1;
1;15599;0;156.977;0;1;1;-1;
1;15600;0;156.987;0;1;1;-1;
1;15601;0;156.997;0;1;1;-1;
1;15602;0;157.007;0;1;1;-1;
1;15603;0;157.017;0;1;1;-1;
1;15604;0;157.027;0;1;1;-1;
1;15605;0;157.037;0;1;1;-1;
1;15606;0;157.047;0;1;1;-1;
1;15607;0;157.057;0;1;1;-1;
1;15608;0;157.067;0;1;1;-1;
1;15609;0;157.077;0;1;1;-1;
1;15610;0;157.087;0;1;1;-1;
1;15611;0;157.097;0;1;1;-1;
1;15612;0;157.107;0;1;1;-1;
1;15613;0;157.117;0;1;1;-1;
1;15614;0;157.127;0;1;1;-1;
1;15615;0;157.137;0;1;1;-1;
1;15616;0;157.147;0;1;1;-1;
1;15617;0;157.157;0;1;1;-1;
1;15618;0;157.167;0;1;1;-1;
1;15619;0;157.177;0;1;1;-1;
1;15620;0;157.187;0;1;1;-1;
1;15621;0;157.197;0;1;1;-1;
1;15622;0;157.207;0;1;1;-1;
1;15623;0;157.217;0;1;1;-1;
1;15624;0;157.227;0;1;1;-1;
1;15625;0;157.237;0;1;1;-1;
1;15626;0;157.247;0;1;1;-1;
1;15627;0;157.257;0;1;1;-1;
1;15628;0;157.267;0;1;1;-1;
1;15629;0;157.277;0;1;1;-1;
1;15630;0;157.287;0;1;1;-1;
1;15631;0;157.297;0;1;1;-1;
1;15632;0;157.307;0;1;1;-1;
1;15633;0;157.317;0;1;1;-1;
1;15634;0;157.327;0;1;1;-1;
1;15635;0;157.337;0;1;1;-1;
1;15636;0;157.347;0;1;1;-1;
1;15637;0;157.357;0;1;1;-1;
1;15638;0;157.367;0;1;1;-1;
1;15639;0;157.377;0;1;1;-1;
1;15640;0;157.387;0;1;1;-1;
1;15641;0;157.397;0;1;1;-1;
1;15642;0;157.407;0;1;1;-1;
1;15643;0;157.417;0;1;1;-1;
1;15644;0;157.427;0;1;1;-1;
1;15645;0;157.437;0;1;1;-1;
1;15646;0;157.447;0;1;1;-1;
1;15647;0;157.457;0;1;1;-1;
1;15648;0;157.467;0;1;1;-1;
1;15649;0;157.477;0;1;1;-1;
1;15650;0;157.487;0;1;1;-1;
1;15651;0;157.497;0;1;1;-1;
1;15652;0;157.507;0;1;1;-1;
1;15653;0;157.517;0;1;1;-1;
1;15654;0;157.527;0;1;1;-1;
1;15655;0;157.537;0;1;1;-1;
1;15656;0;157.547;0;1;1;-1;
1;15657;0;157.557;0;1;1;-1;
1;15658;0;157.567;0;1;1;-1;
1;15659;0;157.577;0;1;1;-1;
1;15660;0;157.587;0;1;1;-1;
1;15661;0;157.597;0;1;1;-1;
1;15662;0;157.607;0;1;1;-1;
1;15663;0;157.617;0;1;1;-1;
1;15664;0;157.627;0;1;1;-1;
1;15665;0;157.637;0;1;1;-1;
1;15666;0;157.647;0;1;1;-1;
1;15667;0;157.657;0;1;1;-1;
1;15668;0;157.667;0;1;1;-1;
1;15669;0;157.677;0;1;1;-1;
1;15670;0;157.687;0;1;1;-1;
1;15671;0;157.697;0;1;1;-1;
1;15672;0;157.707;0;1;1;-1;
1;15673;0;157.717;0;1;1;-1;
1;15674;0;157.727;0;1;1;-1;
1;15675;0;157.737;0;1;1;-1;
1;15676;0;157.747;0;1;1;-1;
1;15677;0;157.757;0;1;1;-1;
1;15678;0;157.767;0;1;1;-1;
1;15679;0;157.777;0;1;1;-1;
1;15680;0;157.787;0;1;1;-1;
1;15681;0;157.797;0;1;1;-1;
1;15682;0;157.807;0;1;1;-1;
1;15683;0;157.817;0;1;1;-1;
1;15684;0;157.827;0;1;1;-1;
1;15685;0;157.837;0;1;1;-1;
1;15686;0;157.847;0;1;1;-1;
1;15687;0;157.857;0;1;1;-1;
1;15688;0;157.867;0;1;1;-1;
1;15689;0;157.877;0;1;1;-1;
1;15690;0;157.887;0;1;1;-1;
1;15691;0;157.897;0;1;1;-1;
1;15692;0;157.907;0;1;1;-1;
1;15693;0;157.917;0;1;1;-1;
1;15694;0;157.927;0;1;1;-1;
1;15695;0;157.937;0;1;1;-1;
1;15696;0;157.947;0;1;1;-1;
1;15697;0;157.957;0;1;1;-1;
1;15698;0;157.967;0;1;1;-1;
1;15699;0;157.977;0;1;1;-1;
1;15700;0;157.987;0;1;1;-1;
1;15701;0;157.997;0;1;1;-1;
1;15702;0;158.007;0;1;1;-1;
1;15703;0;158.017;0;1;1;-1;
1;15704;0;158.027;0;1;1;-1;
1;15705;0;158.037;0;1;1;-1;
1;15706;0;158.047;0;1;1;-1;
1;15707;0;158.057;0;1;1;-1;
1;15708;0;158.067;0;1;1;-1;
1;15709;0;158.077;0;1;1;-1;
1;15710;0;158.087;0;1;1;-1;
1;15711;0;158.097;0;1;1;-1;
1;15712;0;158.107;0;1;1;-1;
1;15713;0;158.117;0;1;1;-1;
1;15714;0;158.127;0;1;1;-1;
1;15715;0;158.137;0;1;1;-1;
1;15716;0;158.147;0;1;1;-1;
1;15717;0;158.157;0;1;1;-1;
1;15718;0;158.167;0;1;1;-1;
1;15719;0;158.177;0;1;1;-1;
1;15720;0;158.187;0;1;1;-1;
1;15721;0;158.197;0;1;1;-1;
1;15722;0;158.207;0;1;1;-1;
1;15723;0;158.217;0;1;1;-1;
1;15724;0;158.227;0;1;1;-1;
1;15725;0;158.237;0;1;1;-1;
1;15726;0;158.247;0;1;1;-1;
1;15727;0;158.257;0;1;1;-1;
1;15728;0;158.267;0;1;1;-1;
1;15729;0;158.277;0;1;1;-1;
1;15730;0;158.287;0;1;1;-1;
1;15731;0;158.297;0;1;1;-1;
1;15732;0;158.307;0;1;1;-1;
1;15733;0;158.317;0;1;1;-1;
1;15734;0;158.327;0;1;1;-1;
1;15735;0;158.337;0;1;1;-1;
1;15736;0;158.347;0;1;1;-1;
1;15737;0;158.357;0;1;1;-1;
1;15738;0;158.367;0;1;1;-1;
1;15739;0;158.377;0;1;1;-1;
1;15740;0;158.387;0;1;1;-1;
1;15741;0;158.397;0;1;1;-1;
1;15742;0;158.407;0;1;1;-1;
1;15743;0;158.417;0;1;1;-1;
1;15744;0;158.427;0;1;1;-1;
1;15745;0;158.437;0;1;1;-1;
1;15746;0;158.447;0;1;1;-1;
1;15747;0;158.457;0;1;1;-1;
1;15748;0;158.467;0;1;1;-1;
1;15749;0;158.477;0;1;1;-1;
1;15750;0;158.487;0;1;1;-1;
1;15751;0;158.497;0;1;1;-1;
1;15752;0;158.506;0;1;1;-1;
1;15753;0;158.516;0;1;1;-1;
1;15754;0;158.526;0;1;1;-1;
1;15755;0;158.536;0;1;1;-1;
1;15756;0;158.546;0;1;1;-1;
1;15757;0;158.556;0;1;1;-1;
1;15758;0;158.566;0;1;1;-1;
1;15759;0;158.576;0;1;1;-1;
1;15760;0;158.586;0;1;1;-1;
1;15761;0;158.596;0;1;1;-1;
1;15762;0;158.606;0;1;1;-1;
1;15763;0;158.616;0;1;1;-1;
1;15764;0;158.626;0;1;1;-1;
1;15765;0;158.636;0;1;1;-1;
1;15766;0;158.646;0;1;1;-1;
1;15767;0;158.656;0;1;1;-1;
1;15768;0;158.666;0;1;1;-1;
1;15769;0;158.676;0;1;1;-1;
1;15770;0;158.686;0;1;1;-1;
1;15771;0;158.696;0;1;1;-1;
1;15772;0;158.706;0;1;1;-1;
1;15773;0;158.716;0;1;1;-1;
1;15774;0;158.726;0;1;1;-1;
1;15775;0;158.736;0;1;1;-1;
1;15776;0;158.746;0;1;1;-1;
1;15777;0;158.756;0;1;1;-1;
1;15778;0;158.766;0;1;1;-1;
1;15779;0;158.776;0;1;1;-1;
1;15780;0;158.786;0;1;1;-1;
1;15781;0;158.796;0;1;1;-1;
1;15782;0;158.806;0;1;1;-1;
1;15783;0;158.816;0;1;1;-1;
1;15784;0;158.826;0;1;1;-1;
1;15785;0;158.836;0;1;1;-1;
1;15786;0;158.846;0;1;1;-1;
1;15787;0;158.856;0;1;1;-1;
1;15788;0;158.866;0;1;1;-1;
1;15789;0;158.876;0;1;1;-1;
1;15790;0;158.886;0;1;1;-1;
1;15791;0;158.896;0;1;1;-1;
1;15792;0;158.906;0;1;1;-1;
1;15793;0;158.916;0;1;1;-1;
1;15794;0;158.926;0;1;1;-1;
1;15795;0;158.936;0;1;1;-1;
1;15796;0;158.946;0;1;1;-1;
1;15797;0;158.956;0;1;1;-1;
1;15798;0;158.966;0;1;1;-1;
1;15799;0;158.976;0;1;1;-1;
1;15800;0;158.986;0;1;1;-1;
1;15801;0;158.996;0;1;1;-1;
1;15802;0;159.006;0;1;1;-1;
1;15803;0;159.016;0;1;1;-1;
1;15804;0;159.026;0;1;1;-1;
1;15805;0;159.036;0;1;1;-1;
1;15806;0;159.046;0;1;1;-1;
1;15807;0;159.056;0;1;1;-1;
1;15808;0;159.066;0;1;1;-1;
1;15809;0;159.076;0;1;1;-1;
1;15810;0;159.086;0;1;1;-1;
1;15811;0;159.096;0;1;1;-1;
1;15812;0;159.106;0;1;1;-1;
1;15813;0;159.116;0;1;1;-1;
1;15814;0;159.126;0;1;1;-1;
1;15815;0;159.136;0;1;1;-1;
1;15816;0;159.146;0;1;1;-1;
1;15817;0;159.156;0;1;1;-1;
1;15818;0;159.166;0;1;1;-1;
1;15819;0;159.176;0;1;1;-1;
1;15820;0;159.186;0;1;1;-1;
1;15821;0;159.196;0;1;1;-1;
1;15822;0;159.206;0;1;1;-1;
1;15823;0;159.216;0;1;1;-1;
1;15824;0;159.226;0;1;1;-1;
1;15825;0;159.236;0;1;1;-1;
1;15826;0;159.246;0;1;1;-1;
1;15827;0;159.256;0;1;1;-1;
